Latest Results
t,`Main.RPPV1.xP`,`Main.RPPV1.yP`,`Main.SP1.psi`
0.000000000000000000,0.707106781186547462,0.707106781186547573,-2.356194490192344837
0.000100000000000000,0.708166638194130393,0.706045333210852388,-2.354694500491215869
0.000200000000000000,0.709224887377342794,0.704982311213973256,-2.353194531317712723
0.000300000000000000,0.710281526494632165,0.703917717578166346,-2.351694582566786984
0.000400000000000000,0.711336553307665431,0.702851554688734281,-2.350194654133555883
0.000500000000000000,0.712389965581333495,0.701783824934022360,-2.348694745913302295
0.000600000000000000,0.713441761083755233,0.700714530705415006,-2.347194857801476520
0.000700000000000000,0.714491937586280934,0.699643674397333548,-2.345694989693694499
0.000800000000000000,0.715540492863496636,0.698571258407232443,-2.344195141485739597
0.000900000000000000,0.716587424693229114,0.697497285135595169,-2.342695313073560381
0.001000000000000000,0.717632730856548773,0.696421756985931895,-2.341195504353272394
0.001100000000000000,0.718676409137774641,0.695344676364775149,-2.339695715221156824
0.001200000000000000,0.719718457324477368,0.694266045681678379,-2.338195945573662726
0.001300000000000000,0.720758873207484774,0.693185867349210172,-2.336696195307404356
0.001400000000000000,0.721797654580884851,0.692104143782952486,-2.335196464319162502
0.001500000000000000,0.722834799242030424,0.691020877401496203,-2.333696752505884042
0.001600000000000001,0.723870304991542368,0.689936070626439579,-2.332197059764683278
0.001700000000000001,0.724904169633315054,0.688849725882382913,-2.330697385992840154
0.001800000000000001,0.725936390974519230,0.687761845596925991,-2.329197731087799816
0.001900000000000001,0.726966966825607130,0.686672432200664762,-2.327698094947176166
0.002000000000000000,0.727995895000315141,0.685581488127188332,-2.326198477468748749
0.002100000000000000,0.729023173315669903,0.684489015813073975,-2.324698878550461423
0.002200000000000000,0.730048799591990316,0.683395017697886020,-2.323199298090426801
0.002300000000000000,0.731072771652893083,0.682299496224170410,-2.321699735986923585
0.002400000000000000,0.732095087325296379,0.681202453837452593,-2.320200192138395234
0.002500000000000000,0.733115744439423178,0.680103892986233638,-2.318700666443453517
0.002599999999999999,0.734134740828806920,0.679003816121986570,-2.317201158800875405
