Latest Results
t,`Main.C1.v`,`Main.DI1_1.i`,`Main.DI1_1.v`,`Main.I1.i`
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000000000000000000
0.000000050000000000,0.000000000000000000,0.000026565134245889,0.000000000000000000,-0.000026565134245889
0.000000100000000000,0.000000000000000000,0.000070779521598009,0.000000000000000000,-0.000070779521598009
0.000000150000000000,0.000000000000000000,0.000117296690486165,0.000000000000000000,-0.000117296690486165
0.000000200000000000,0.000000000000000000,0.000163875622737663,0.000000000000000000,-0.000163875622737663
0.000000250000000000,0.000000000000000000,0.000210155562024202,0.000000000000000000,-0.000210155562024202
0.000000300000000000,0.000000000000000000,0.000255904308012758,0.000000000000000000,-0.000255904308012758
0.000000350000000000,0.000000000000000000,0.000301183201051062,0.000000000000000000,-0.000301183201051062
0.000000400000000000,0.000000000000000000,0.000345811335005472,0.000000000000000000,-0.000345811335005472
0.000000450000000000,0.000000000000000000,0.000389596866970736,0.000000000000000000,-0.000389596866970736
0.000000500000000000,0.000000000000000000,0.000432429879093995,0.000000000000000000,-0.000432429879093995
0.000000550000000000,0.000000000000000000,0.000474427573447288,0.000000000000000000,-0.000474427573447288
0.000000600000000000,0.000000000000000000,0.000515430181759494,0.000000000000000000,-0.000515430181759494
0.000000650000000000,0.000000000000000000,0.000555265277138681,0.000000000000000000,-0.000555265277138681
0.000000700000000000,0.000000000000000000,0.000593751731451231,0.000000000000000000,-0.000593751731451231
0.000000750000000000,0.000000000000000000,0.000630848224647899,0.000000000000000000,-0.000630848224647899
0.000000800000000000,0.000000000000000000,0.000666681239515485,0.000000000000000000,-0.000666681239515485
0.000000850000000000,0.000000000000000000,0.000701110738409183,0.000000000000000000,-0.000701110738409183
0.000000900000000000,0.000000000000000000,0.000733996683684184,0.000000000000000000,-0.000733996683684184
0.000000950000000000,0.000000000000000000,0.000765199037695683,0.000000000000000000,-0.000765199037695683
0.000001000000000000,0.000000000000000000,0.000794523414813957,0.000000000000000000,-0.000794523414813957
0.000001050000000000,0.000000000000000000,0.000822008719478495,0.000000000000000000,-0.000822008719478495
0.000001100000000000,0.000000000000000000,0.000847816028690863,0.000000000000000000,-0.000847816028690863
0.000001150000000000,0.000000000000000000,0.000871854016058117,0.000000000000000000,-0.000871854016058117
0.000001200000000000,0.000000000000000000,0.000894031355187310,0.000000000000000000,-0.000894031355187310
0.000001250000000000,0.000000000000000000,0.000914256719685500,0.000000000000000000,-0.000914256719685500
0.000001300000000000,0.000000000000000000,0.000932438783159741,0.000000000000000000,-0.000932438783159741
0.000001350000000000,0.000000000000000000,0.000948486219217089,0.000000000000000000,-0.000948486219217089
0.000001400000000000,0.000000000000000000,0.000962307701464600,0.000000000000000000,-0.000962307701464600
0.000001450000000000,0.000000000000000000,0.000973877707458724,0.000000000000000000,-0.000973877707458724
0.000001500000000000,0.000000000000000000,0.000983333792352846,0.000000000000000000,-0.000983333792352846
0.000001550000000000,0.000000000000000000,0.000990671494072329,0.000000000000000000,-0.000990671494072329
0.000001600000000000,0.000000000000000000,0.000995875413957119,0.000000000000000000,-0.000995875413957119
0.000001650000000000,0.000000000000000000,0.000998930153347163,0.000000000000000000,-0.000998930153347163
0.000001700000000000,0.000000000000000000,0.000999723838674373,0.000000000000000000,-0.000999723838674373
0.000001750000000000,0.000000000000000000,0.000998187584628432,0.000000000000000000,-0.000998187584628432
0.000001800000000000,0.000000000000000000,0.000994444742966200,0.000000000000000000,-0.000994444742966200
0.000001850000000000,0.000000000000000000,0.000988581060992267,0.000000000000000000,-0.000988581060992267
0.000001900000000000,0.000000000000000000,0.000980596322942118,0.000000000000000000,-0.000980596322942118
0.000001950000000000,0.000000000000000000,0.000970284392668559,0.000000000000000000,-0.000970284392668559
0.000002000000000000,0.000000000000000000,0.000957783671710965,0.000000000000000000,-0.000957783671710965
0.000002050000000000,0.000000000000000000,0.000943237824774033,0.000000000000000000,-0.000943237824774033
0.000002100000000000,0.000000000000000000,0.000926724497837955,0.000000000000000000,-0.000926724497837955
0.000002150000000000,0.000000000000000000,0.000907992586291335,0.000000000000000000,-0.000907992586291335
0.000002200000000000,0.000000000000000000,0.000887202867547413,0.000000000000000000,-0.000887202867547413
0.000002250000000000,0.000000000000000000,0.000864543765529113,0.000000000000000000,-0.000864543765529113
0.000002300000000000,0.000000000000000000,0.000840032378428456,0.000000000000000000,-0.000840032378428456
0.000002350000000000,0.000000000000000000,0.000813502940227849,0.000000000000000000,-0.000813502940227849
0.000002400000000000,0.000000000000000000,0.000785177257041657,0.000000000000000000,-0.000785177257041657
0.000002450000000000,0.000000000000000000,0.000755259039444524,0.000000000000000000,-0.000755259039444524
0.000002500000000000,0.000000000000000000,0.000723561360858056,0.000000000000000000,-0.000723561360858056
0.000002550000000000,0.000000000000000000,0.000690185725540151,0.000000000000000000,-0.000690185725540151
0.000002600000000000,0.000000000000000000,0.000655369452904524,0.000000000000000000,-0.000655369452904524
0.000002650000000000,0.000000000000000000,0.000619163436289596,0.000000000000000000,-0.000619163436289596
0.000002700000000000,0.000000000000000000,0.000581438407106942,0.000000000000000000,-0.000581438407106942
0.000002750000000000,0.000000000000000000,0.000542440113934514,0.000000000000000000,-0.000542440113934514
0.000002800000000000,0.000000000000000000,0.000502381470661929,0.000000000000000000,-0.000502381470661929
0.000002850000000000,0.000000000000000000,0.000461093510737418,0.000000000000000000,-0.000461093510737418
0.000002900000000000,0.000000000000000000,0.000418723386389679,0.000000000000000000,-0.000418723386389679
0.000002950000000000,0.000000000000000000,0.000375523566940359,0.000000000000000000,-0.000375523566940359
0.000003000000000000,0.000000000000000000,0.000331537138201630,0.000000000000000000,-0.000331537138201630
0.000003050000000000,0.000000000000000000,0.000286678991417798,0.000000000000000000,-0.000286678991417798
0.000003100000000000,0.000000000000000000,0.000241198060999905,0.000000000000000000,-0.000241198060999905
0.000003150000000000,0.000000000000000000,0.000195322681466011,0.000000000000000000,-0.000195322681466011
0.000003200000000000,0.000000000000000000,0.000148924953215100,0.000000000000000000,-0.000148924953215100
0.000003250000000000,0.000000000000000000,0.000102118463959271,0.000000000000000000,-0.000102118463959271
0.000003300000000000,0.000000000000000000,0.000055145743898121,0.000000000000000000,-0.000055145743898121
0.000003350000000000,0.000000000000000000,0.000008124457717442,0.000000000000000000,-0.000008124457717442
0.000003400000000000,0.000007996557207762,0.000000000000000000,-0.000779351089668546,0.000038567726623039
0.000003450000000000,0.000038895944632624,0.000000000000000000,-0.001734509207659895,0.000084780663151364
0.000003500000000000,0.000092784067740017,0.000000000000000000,-0.002705033932406406,0.000130612493233319
0.000003550000000000,0.000169393956963762,0.000000000000000000,-0.003691720334668252,0.000176116318885225
0.000003600000000000,0.000268764794598333,0.000000000000000000,-0.004693945633613250,0.000221259041950746
0.000003650000000000,0.000390617324409776,0.000000000000000000,-0.005708923601772107,0.000265915313868117
0.000003700000000000,0.000534573707662735,0.000000000000000000,-0.006733171724778435,0.000309929900855785
0.000003750000000000,0.000700363789547318,0.000000000000000000,-0.007764208654640130,0.000353192243254641
0.000003800000000000,0.000887657463083253,0.000000000000000000,-0.008801624496593207,0.000395698351675498
0.000003850000000000,0.001095930941216742,0.000000000000000000,-0.009842017079897153,0.000437304306934021
0.000003900000000000,0.001324738924376136,0.000000000000000000,-0.010881919154899101,0.000477859011526148
